relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;payload_sha256;public_redaction
865611;1786642299634;1508;Settings / Licht & Fahrstufe;17;295;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
865825;1786642299848;1509;BatteryChange / Akku-Livestand;11;295;6;0B-B8-FF-FF-56-C8-64-00-00-00-9A;;
866027;1786642300050;150A;MotorUpdate / Motor-Livestand;10;295;–;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
866242;1786642300265;150B;Motor-/Controllerblock;20;295;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
866444;1786642300467;150D;Zweite Fahrstatistik;20;295;3;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
867489;1786642301512;1502;Akkuinformationen;16;296;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
867910;1786642301933;1505;BikePerformance / Fahrleistung;18;296;0,1,2,3;04-06-04-06-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
868121;1786642302144;1506;Trip / Kilometer & Betriebszähler;16;296;7;00-00-1B-79-00-02-21-DE-00-00-02-BF-00-00-00-00;;
868536;1786642302559;1508;Settings / Licht & Fahrstufe;17;296;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
868749;1786642302772;1509;BatteryChange / Akku-Livestand;11;296;0,1,5,6,10;07-D0-FF-FF-56-C9-2C-00-00-00-67;;
868952;1786642302975;150A;MotorUpdate / Motor-Livestand;10;296;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
869165;1786642303188;150B;Motor-/Controllerblock;20;296;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
869367;1786642303390;150D;Zweite Fahrstatistik;20;296;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
870414;1786642304437;1502;Akkuinformationen;16;297;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
870833;1786642304856;1505;BikePerformance / Fahrleistung;18;297;–;04-06-04-06-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
871045;1786642305068;1506;Trip / Kilometer & Betriebszähler;16;297;7;00-00-1B-79-00-02-21-E1-00-00-02-BF-00-00-00-00;;
871460;1786642305483;1508;Settings / Licht & Fahrstufe;17;297;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
871664;1786642305687;1509;BatteryChange / Akku-Livestand;11;297;0,1,6,10;00-00-FF-FF-56-C9-F4-00-00-00-00;;
871879;1786642305902;150A;MotorUpdate / Motor-Livestand;10;297;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
872092;1786642306115;150B;Motor-/Controllerblock;20;297;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
872295;1786642306318;150D;Zweite Fahrstatistik;20;297;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
873341;1786642307364;1502;Akkuinformationen;16;298;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
873756;1786642307779;1505;BikePerformance / Fahrleistung;18;298;–;04-06-04-06-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
873972;1786642307995;1506;Trip / Kilometer & Betriebszähler;16;298;7;00-00-1B-79-00-02-21-E4-00-00-02-BF-00-00-00-00;;
874387;1786642308410;1508;Settings / Licht & Fahrstufe;17;298;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
874589;1786642308612;1509;BatteryChange / Akku-Livestand;11;298;0,1,6,10;07-D0-FF-FF-56-C9-2C-00-00-00-67;;
874813;1786642308836;150A;MotorUpdate / Motor-Livestand;10;298;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
875005;1786642309028;150B;Motor-/Controllerblock;20;298;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
875218;1786642309241;150D;Zweite Fahrstatistik;20;298;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
876268;1786642310291;1502;Akkuinformationen;16;299;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
876682;1786642310705;1505;BikePerformance / Fahrleistung;18;299;0,1,2,3;01-FE-01-FE-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
876884;1786642310907;1506;Trip / Kilometer & Betriebszähler;16;299;7;00-00-1B-79-00-02-21-E7-00-00-02-BF-00-00-00-00;;
877300;1786642311323;1508;Settings / Licht & Fahrstufe;17;299;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
877513;1786642311536;1509;BatteryChange / Akku-Livestand;11;299;0,1,5,6,10;03-E8-FF-FF-56-CB-20-00-00-00-34;;
877728;1786642311751;150A;MotorUpdate / Motor-Livestand;10;299;0,1;03-E8-FF-FF-FF-FF-FF-FF-FF-FF;;
877931;1786642311954;150B;Motor-/Controllerblock;20;299;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
878143;1786642312166;150D;Zweite Fahrstatistik;20;299;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
879179;1786642313202;1502;Akkuinformationen;16;300;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
879608;1786642313631;1505;BikePerformance / Fahrleistung;18;300;0,1,2,3;03-FC-03-FC-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
879810;1786642313833;1506;Trip / Kilometer & Betriebszähler;16;300;7;00-00-1B-79-00-02-21-EA-00-00-02-BF-00-00-00-00;;
880225;1786642314248;1508;Settings / Licht & Fahrstufe;17;300;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
880440;1786642314463;1509;BatteryChange / Akku-Livestand;11;300;0,1,5,6,10;07-D0-FF-FF-56-C9-90-00-00-00-67;;
880642;1786642314665;150A;MotorUpdate / Motor-Livestand;10;300;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
880856;1786642314879;150B;Motor-/Controllerblock;20;300;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
881071;1786642315094;150D;Zweite Fahrstatistik;20;300;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
882105;1786642316128;1502;Akkuinformationen;16;301;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
882522;1786642316545;1505;BikePerformance / Fahrleistung;18;301;0,1,2,3;01-FE-01-FE-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
882736;1786642316759;1506;Trip / Kilometer & Betriebszähler;16;301;3,7;00-00-1B-7A-00-02-21-ED-00-00-02-BF-00-00-00-00;;
883149;1786642317172;1508;Settings / Licht & Fahrstufe;17;301;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
883364;1786642317387;1509;BatteryChange / Akku-Livestand;11;301;0,1,6,10;00-00-FF-FF-56-C9-F4-00-00-00-00;;
883566;1786642317589;150A;MotorUpdate / Motor-Livestand;10;301;0,1;03-E8-FF-FF-FF-FF-FF-FF-FF-FF;;
883780;1786642317803;150B;Motor-/Controllerblock;20;301;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
883982;1786642318005;150D;Zweite Fahrstatistik;20;301;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
885029;1786642319052;1502;Akkuinformationen;16;302;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
885446;1786642319469;1505;BikePerformance / Fahrleistung;18;302;0,1,2,3;05-FA-05-FA-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
885658;1786642319681;1506;Trip / Kilometer & Betriebszähler;16;302;7;00-00-1B-7A-00-02-21-F0-00-00-02-BF-00-00-00-00;;
886076;1786642320099;1508;Settings / Licht & Fahrstufe;17;302;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
886281;1786642320304;1509;BatteryChange / Akku-Livestand;11;302;0,1,5,6,10;0F-A0-FF-FF-56-C8-64-00-00-00-99;;
886492;1786642320515;150A;MotorUpdate / Motor-Livestand;10;302;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
886706;1786642320729;150B;Motor-/Controllerblock;20;302;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
886907;1786642320930;150D;Zweite Fahrstatistik;20;302;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
887954;1786642321977;1502;Akkuinformationen;16;303;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
888372;1786642322395;1505;BikePerformance / Fahrleistung;18;303;0,1,2,3;03-FC-03-FC-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
888583;1786642322606;1506;Trip / Kilometer & Betriebszähler;16;303;7;00-00-1B-7A-00-02-21-F3-00-00-02-BF-00-00-00-00;;
889002;1786642323025;1508;Settings / Licht & Fahrstufe;17;303;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
889203;1786642323226;1509;BatteryChange / Akku-Livestand;11;303;0,1,5,6,10;07-D0-FF-FF-56-C9-90-00-00-00-67;;
889416;1786642323439;150A;MotorUpdate / Motor-Livestand;10;303;0,1;03-E8-FF-FF-FF-FF-FF-FF-FF-FF;;
889620;1786642323643;150B;Motor-/Controllerblock;20;303;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
889833;1786642323856;150D;Zweite Fahrstatistik;20;303;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
890880;1786642324903;1502;Akkuinformationen;16;304;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
891295;1786642325318;1505;BikePerformance / Fahrleistung;18;304;0,1,2,3;01-FE-01-FE-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
891499;1786642325522;1506;Trip / Kilometer & Betriebszähler;16;304;7;00-00-1B-7A-00-02-21-F6-00-00-02-BF-00-00-00-00;;
891928;1786642325951;1508;Settings / Licht & Fahrstufe;17;304;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
892128;1786642326151;1509;BatteryChange / Akku-Livestand;11;304;0,1,5,6,10;03-E8-FF-FF-56-C8-C8-00-00-00-33;;
892341;1786642326364;150A;MotorUpdate / Motor-Livestand;10;304;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
892545;1786642326568;150B;Motor-/Controllerblock;20;304;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
892757;1786642326780;150D;Zweite Fahrstatistik;20;304;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
893803;1786642327826;1502;Akkuinformationen;16;305;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
894221;1786642328244;1505;BikePerformance / Fahrleistung;18;305;0,1,2,3;06-04-06-04-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
894425;1786642328448;1506;Trip / Kilometer & Betriebszähler;16;305;7;00-00-1B-7A-00-02-21-F9-00-00-02-BF-00-00-00-00;;
894839;1786642328862;1508;Settings / Licht & Fahrstufe;17;305;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
895052;1786642329075;1509;BatteryChange / Akku-Livestand;11;305;0,1,6,10;0B-B8-FF-FF-56-C8-64-00-00-00-99;;
895256;1786642329279;150A;MotorUpdate / Motor-Livestand;10;305;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
895472;1786642329495;150B;Motor-/Controllerblock;20;305;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
895685;1786642329708;150D;Zweite Fahrstatistik;20;305;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
896731;1786642330754;1502;Akkuinformationen;16;306;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
897147;1786642331170;1505;BikePerformance / Fahrleistung;18;306;0,1,2,3;03-FC-03-FC-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
897349;1786642331372;1506;Trip / Kilometer & Betriebszähler;16;306;3,7;00-00-1B-7B-00-02-21-FC-00-00-02-BF-00-00-00-00;;
897766;1786642331789;1508;Settings / Licht & Fahrstufe;17;306;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
897978;1786642332001;1509;BatteryChange / Akku-Livestand;11;306;0,1,5,6,10;07-D0-FF-FF-56-C9-2C-00-00-00-66;;
898181;1786642332204;150A;MotorUpdate / Motor-Livestand;10;306;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
898396;1786642332419;150B;Motor-/Controllerblock;20;306;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
898597;1786642332620;150D;Zweite Fahrstatistik;20;306;3;01-18-00-CD-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
899646;1786642333669;1502;Akkuinformationen;16;307;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
900060;1786642334083;1505;BikePerformance / Fahrleistung;18;307;–;03-FC-03-FC-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
900271;1786642334294;1506;Trip / Kilometer & Betriebszähler;16;307;7;00-00-1B-7B-00-02-21-FF-00-00-02-BF-00-00-00-00;;
900690;1786642334713;1508;Settings / Licht & Fahrstufe;17;307;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
900895;1786642334918;1509;BatteryChange / Akku-Livestand;11;307;0,1,10;0B-B8-FF-FF-56-C9-2C-00-00-00-9A;;
901111;1786642335134;150A;MotorUpdate / Motor-Livestand;10;307;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
901322;1786642335345;150B;Motor-/Controllerblock;20;307;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
901524;1786642335547;150D;Zweite Fahrstatistik;20;307;–;01-18-00-CD-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
902569;1786642336592;1502;Akkuinformationen;16;308;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
902985;1786642337008;1505;BikePerformance / Fahrleistung;18;308;0,1,2,3;04-06-04-06-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
903200;1786642337223;1506;Trip / Kilometer & Betriebszähler;16;308;6,7;00-00-1B-7B-00-02-22-02-00-00-02-BF-00-00-00-00;;
903617;1786642337640;1508;Settings / Licht & Fahrstufe;17;308;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
903817;1786642337840;1509;BatteryChange / Akku-Livestand;11;308;0,1,5,6,10;07-D0-FF-FF-56-C8-C8-00-00-00-66;;
904031;1786642338054;150A;MotorUpdate / Motor-Livestand;10;308;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
904234;1786642338257;150B;Motor-/Controllerblock;20;308;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
904448;1786642338471;150D;Zweite Fahrstatistik;20;308;–;01-18-00-CD-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
905493;1786642339516;1502;Akkuinformationen;16;309;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
905913;1786642339936;1505;BikePerformance / Fahrleistung;18;309;0,1,2,3;03-FC-03-FC-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
906113;1786642340136;1506;Trip / Kilometer & Betriebszähler;16;309;7;00-00-1B-7B-00-02-22-05-00-00-02-BF-00-00-00-00;;
906540;1786642340563;1508;Settings / Licht & Fahrstufe;17;309;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
906744;1786642340767;1509;BatteryChange / Akku-Livestand;11;309;0,1,5,6,10;00-00-FF-FF-56-C9-F4-00-00-00-00;;
906955;1786642340978;150A;MotorUpdate / Motor-Livestand;10;309;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
907162;1786642341185;150B;Motor-/Controllerblock;20;309;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
907375;1786642341398;150D;Zweite Fahrstatistik;20;309;–;01-18-00-CD-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
908420;1786642342443;1502;Akkuinformationen;16;310;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
908847;1786642342870;1505;BikePerformance / Fahrleistung;18;310;0,1,2,3,7;00-00-00-00-FF-FF-00-C3-FF-FF-FF-FF-FF-00-00-00-00-00;;
909039;1786642343062;1506;Trip / Kilometer & Betriebszähler;16;310;7;00-00-1B-7B-00-02-22-08-00-00-02-BF-00-00-00-00;;
909453;1786642343476;1508;Settings / Licht & Fahrstufe;17;310;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
909681;1786642343704;1509;BatteryChange / Akku-Livestand;11;310;5,6;00-00-FF-FF-56-CA-58-00-00-00-00;;
909870;1786642343893;150A;MotorUpdate / Motor-Livestand;10;310;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
910085;1786642344108;150B;Motor-/Controllerblock;20;310;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
910299;1786642344322;150D;Zweite Fahrstatistik;20;310;–;01-18-00-CD-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
911333;1786642345356;1502;Akkuinformationen;16;311;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
911761;1786642345784;1505;BikePerformance / Fahrleistung;18;311;7;00-00-00-00-FF-FF-00-94-FF-FF-FF-FF-FF-00-00-00-00-00;;
911964;1786642345987;1506;Trip / Kilometer & Betriebszähler;16;311;7;00-00-1B-7B-00-02-22-0A-00-00-02-BF-00-00-00-00;;
912380;1786642346403;1508;Settings / Licht & Fahrstufe;17;311;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
912593;1786642346616;1509;BatteryChange / Akku-Livestand;11;311;5,6;00-00-FF-FF-56-CC-4C-00-00-00-00;;
912798;1786642346821;150A;MotorUpdate / Motor-Livestand;10;311;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
913012;1786642347035;150B;Motor-/Controllerblock;20;311;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
913212;1786642347235;150D;Zweite Fahrstatistik;20;311;–;01-18-00-CD-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
914258;1786642348281;1502;Akkuinformationen;16;312;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
914677;1786642348700;1505;BikePerformance / Fahrleistung;18;312;0,1,2,3,7;01-FE-01-FE-FF-FF-00-4E-FF-FF-FF-FF-FF-00-00-00-00-00;;
914889;1786642348912;1506;Trip / Kilometer & Betriebszähler;16;312;7,8,9,10,11,12;00-00-1B-7B-00-02-22-00-FF-FF-FF-FF-FF-00-00-00;;
915305;1786642349328;1508;Settings / Licht & Fahrstufe;17;312;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
915519;1786642349542;1509;BatteryChange / Akku-Livestand;11;312;0,1,5,6,9;13-88-FF-FF-56-C8-64-00-00-01-00;;
915720;1786642349743;150A;MotorUpdate / Motor-Livestand;10;312;0,1;13-88-FF-FF-FF-FF-FF-FF-FF-FF;;
915934;1786642349957;150B;Motor-/Controllerblock;20;312;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
916138;1786642350161;150D;Zweite Fahrstatistik;20;312;–;01-18-00-CD-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
917184;1786642351207;1502;Akkuinformationen;16;313;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
917600;1786642351623;1505;BikePerformance / Fahrleistung;18;313;0,1,2,3,7;08-0C-08-0C-FF-FF-00-91-FF-FF-FF-FF-FF-00-00-00-00-00;;
917813;1786642351836;1506;Trip / Kilometer & Betriebszähler;16;313;7,8,9,10,11,12;00-00-1B-7B-00-02-22-10-00-00-02-BF-00-00-00-00;;
918229;1786642352252;1508;Settings / Licht & Fahrstufe;17;313;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
918434;1786642352457;1509;BatteryChange / Akku-Livestand;11;313;0,1,6,9,10;0F-A0-FF-FF-56-C8-C8-00-00-00-CE;;
918648;1786642352671;150A;MotorUpdate / Motor-Livestand;10;313;0,1;0F-A0-FF-FF-FF-FF-FF-FF-FF-FF;;
918860;1786642352883;150B;Motor-/Controllerblock;20;313;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
919063;1786642353086;150D;Zweite Fahrstatistik;20;313;3;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
920109;1786642354132;1502;Akkuinformationen;16;314;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
920524;1786642354547;1505;BikePerformance / Fahrleistung;18;314;0,1,2,3,7;06-04-06-04-FF-FF-00-AE-FF-FF-FF-FF-FF-00-00-00-00-00;;
920739;1786642354762;1506;Trip / Kilometer & Betriebszähler;16;314;3,7;00-00-1B-7C-00-02-22-13-00-00-02-BF-00-00-00-00;;
921158;1786642355181;1508;Settings / Licht & Fahrstufe;17;314;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
921357;1786642355380;1509;BatteryChange / Akku-Livestand;11;314;0,1,6,10;0B-B8-FF-FF-56-C8-64-00-00-00-99;;
921572;1786642355595;150A;MotorUpdate / Motor-Livestand;10;314;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
921787;1786642355810;150B;Motor-/Controllerblock;20;314;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
921987;1786642356010;150D;Zweite Fahrstatistik;20;314;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
923036;1786642357059;1502;Akkuinformationen;16;315;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
923451;1786642357474;1505;BikePerformance / Fahrleistung;18;315;0,1,2,3,7;08-02-08-02-FF-FF-00-B1-FF-FF-FF-FF-FF-00-00-00-00-00;;
923653;1786642357676;1506;Trip / Kilometer & Betriebszähler;16;315;7;00-00-1B-7C-00-02-22-16-00-00-02-BF-00-00-00-00;;
924068;1786642358091;1508;Settings / Licht & Fahrstufe;17;315;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
924282;1786642358305;1509;BatteryChange / Akku-Livestand;11;315;0,1,10;07-D0-FF-FF-56-C8-64-00-00-00-66;;
924495;1786642358518;150A;MotorUpdate / Motor-Livestand;10;315;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
924700;1786642358723;150B;Motor-/Controllerblock;20;315;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
924912;1786642358935;150D;Zweite Fahrstatistik;20;315;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
925949;1786642359972;1502;Akkuinformationen;16;316;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
926375;1786642360398;1505;BikePerformance / Fahrleistung;18;316;0,1,2,3,7;05-FA-05-FA-FF-FF-00-A9-FF-FF-FF-FF-FF-00-00-00-00-00;;
926579;1786642360602;1506;Trip / Kilometer & Betriebszähler;16;316;7;00-00-1B-7C-00-02-22-19-00-00-02-BF-00-00-00-00;;
926995;1786642361018;1508;Settings / Licht & Fahrstufe;17;316;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
927210;1786642361233;1509;BatteryChange / Akku-Livestand;11;316;5,6,10;07-D0-FF-FF-56-C9-2C-00-00-00-9A;;
927411;1786642361434;150A;MotorUpdate / Motor-Livestand;10;316;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
927625;1786642361648;150B;Motor-/Controllerblock;20;316;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
927838;1786642361861;150D;Zweite Fahrstatistik;20;316;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
928873;1786642362896;1502;Akkuinformationen;16;317;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
929290;1786642363313;1505;BikePerformance / Fahrleistung;18;317;0,1,2,3,7;04-06-04-06-FF-FF-00-B0-FF-FF-FF-FF-FF-00-00-00-00-00;;
929504;1786642363527;1506;Trip / Kilometer & Betriebszähler;16;317;7;00-00-1B-7C-00-02-22-1C-00-00-02-BF-00-00-00-00;;
929920;1786642363943;1508;Settings / Licht & Fahrstufe;17;317;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
930133;1786642364156;1509;BatteryChange / Akku-Livestand;11;317;0,1,10;03-E8-FF-FF-56-C9-2C-00-00-00-67;;
930347;1786642364370;150A;MotorUpdate / Motor-Livestand;10;317;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
